,East_North_Central,East_South_Central,Mid_Atlantic,Mountain,New_England,Pacific,South_Atlantic,West_North_Central,West_South_Central
p01085,0.011878411411134526,0.6309993705692585,0.0006570977496663858,3.9328517547991605e-05,2.690685908949294e-05,5.3142998106902216e-08,0.25744152347832666,0.01935732326057608,0.07959998501140224
p13043,0.00759548298958257,0.15166860279013666,0.0025295688062487833,4.664535913678338e-06,0.00022258482753715234,5.096910384475131e-09,0.8265544350545311,0.004302497781507475,0.007122158117632254
p19113,0.34773256777682243,0.01365726984992819,0.0019904439784054363,0.00257988458046105,5.3536024626387074e-05,1.7284425850023798e-06,0.002302519909291376,0.6233203204404949,0.00836172899738518
p06105,1.1270210582934578e-07,7.628648397332312e-09,1.9254841488980772e-10,0.1606830639672221,7.645307934360677e-12,0.8392439706128955,5.813076581995058e-10,6.268901716750264e-05,1.0155290459229722e-05
p13215,0.008099828965158332,0.46213505046510744,0.001052267943312382,1.3461582912212054e-05,5.273163219766614e-05,1.594513415272964e-08,0.4975628763819357,0.00992237634301986,0.021161390741222245
p28135,0.04356010637691861,0.49447801506114303,0.0004242924220824351,0.0003696791641644207,1.1079665922042052e-05,4.2480191890650066e-07,0.03150796771750124,0.10023064168299467,0.32941779310735453
p20005,0.0941359946007692,0.015605386867975359,0.00026966051565578393,0.020188217780339846,7.331975650334333e-06,9.392292706181119e-06,0.0011729495235509766,0.7638643109233952,0.10474675551995712
p48003,0.000169627329309175,0.0009698799720545259,7.742790114735056e-07,0.2052262004924734,1.7870284400939103e-08,0.0007307161627511799,8.284647819147505e-05,0.019678522303035566,0.7731414151128887
p39109,0.5257071533750977,0.24883547878653153,0.07216482518374563,3.981661614342544e-05,0.001873343836588616,2.191990335554069e-08,0.12518335455034652,0.01905021537686199,0.007145790354781434
p48375,0.0006489823606436382,0.0009832489092947985,2.464063450147834e-06,0.27622415408343,5.9028478764600016e-08,0.0004502932349441184,6.120824585419818e-05,0.16133035507986318,0.5602992349940412
p40133,0.010719682916614005,0.02654398813723168,4.907286260578388e-05,0.025327284238296853,1.1339187438272759e-06,2.929720053610485e-05,0.0014532530475446972,0.18047217895692516,0.7554041087215019
p45003,0.0181916598953467,0.12404542287978663,0.006399665947694583,5.10884514107609e-06,0.0005451728508089389,4.887197637957654e-09,0.8392869819389404,0.0058206993388251905,0.005705283416258978
p06045,6.893485031867483e-08,7.1354580475007866e-09,1.2800227280261435e-10,0.1355228615768785,4.599439100748308e-12,0.8644319924005806,4.984242571063722e-10,3.347950601838331e-05,1.1589815188076512e-05
p51550,0.026011952176530427,0.039029588738865514,0.11696954031793236,4.783892168705862e-07,0.019956024159147386,3.264531444365058e-10,0.7970279144081582,0.0005977215020301103,0.00040677998166600783
p56037,0.00017877174097494537,1.2304236628256507e-05,3.6861986534534435e-07,0.9066803691474562,1.2124754656513248e-08,0.013047520150801548,9.438927995147918e-07,0.07300076770570847,0.007078942381010899
p48169,0.0005047916590767134,0.0021075952096661493,2.275891447554613e-06,0.14569036756384104,5.256512779993306e-08,0.0004110295103442707,0.00018159214885387774,0.041273881594483086,0.8098284138571595
p54031,0.14773459273142797,0.06104160496110063,0.27920145264717455,1.8369379266992664e-06,0.019992331999559396,1.045926038987077e-09,0.4899037485118379,0.0013692294238057303,0.0007552017412410345
p55089,0.7706623342565357,0.023018413538038962,0.01976625998764534,0.0005978136719394981,0.0006776312685691372,4.680288208153111e-07,0.013046824763771564,0.16890724062297882,0.003323013861699996
p47163,0.09955902287775598,0.4406564043669741,0.029372407132080395,6.882350123447525e-06,0.001219206741768046,5.1827884223799045e-09,0.4130780742655434,0.00945515648978562,0.006652840593180548
p45059,0.0328395255837683,0.2241940074714894,0.010836072278527589,6.66426040452309e-06,0.0007284321453842962,5.8852708254415e-09,0.715277353263665,0.008442788297986637,0.007675150813503466
p56011,0.001716411898158988,2.5339667110653457e-05,2.4555265093630696e-06,0.5774864796172425,1.1634584334539944e-07,0.0015489300529516882,2.2639374581045143e-06,0.4178237407804513,0.001394262174273941
p55117,0.8097231975883636,0.016917766910175974,0.017105536916598135,0.0006100535538264887,0.00065850482057395,4.907068829169396e-07,0.010620047491507018,0.14192646230794115,0.0024379397041306306
p25013,0.009448012773437464,0.0013321527607442034,0.36797804652358024,1.760245996499415e-07,0.5668936494797151,1.513197934562773e-10,0.05426622134057243,6.523466426359649e-05,1.6506281767389112e-05
p48055,0.0005850186169640032,0.02128993017331256,3.5327864007505573e-06,0.008654535586695216,8.887426595909574e-08,2.7159082606691793e-05,0.0019677627122942553,0.004041641734698048,0.9634303304327625
p20029,0.02774827777949616,0.0051806685271522865,7.9377855828416e-05,0.0726765963379119,2.1744903314226193e-06,3.2514327415632225e-05,0.0003979506967126176,0.7822277697532216,0.11165467023192999
p06027,3.0477794302254543e-07,1.4554537037391443e-07,8.857519612623174e-10,0.41385498633991596,2.4705332252998746e-11,0.5856193658677281,9.4000874997492e-09,0.00017952793897614143,0.00034565921952166203
p01037,0.018383239541336947,0.5905860657291024,0.0011733276617090155,3.853751686041835e-05,4.6085813055549865e-05,4.515347966245764e-08,0.3190003847255994,0.026021037144729982,0.044751276714126514
p19059,0.16251746826705138,0.0025380013572502552,0.0004077437433755171,0.02455524697273062,1.4031342516447556e-05,1.7310011197598982e-05,0.00036837124195666254,0.8042425073706185,0.005339319693303009
p21095,0.12027994630027114,0.427055237525583,0.028699317650982718,1.1657967620092418e-05,0.0009212355041474815,8.5404800620095e-09,0.3969469032899976,0.015664660919000234,0.010421032301917555
p20061,0.03938043323446472,0.00905355724157576,0.00011452673233119198,0.04224707992779116,3.0685523985963587e-06,2.1902483970211503e-05,0.0006945271975551938,0.7521774979897906,0.15630740664012252
p42011,0.0432193726424963,0.009875376826337993,0.5003313067792798,5.412027218130478e-07,0.13867139427146757,4.0429311488107917e-10,0.30752428146258537,0.00025768308574239407,0.00012004332507567356
p47019,0.08634502274449561,0.45866437093433265,0.026861350680240603,6.274032334876428e-06,0.0012255852118604753,4.816135431701143e-09,0.4118737618636229,0.008698363786881677,0.006325265930095795
p27083,0.16997510890691991,0.0010823027368057426,0.0002583876439043864,0.0364500447215702,1.13212305857063e-05,2.8862659912933495e-05,0.00018753295321260538,0.789688344942556,0.002318094204532227
p51037,0.07180736852276712,0.12697184989224045,0.08374184518134192,1.6259238535790885e-06,0.01107703289536509,1.1054809670076038e-09,0.7030486154680153,0.002016801034608849,0.0013348599763266474
p47179,0.08949651807507075,0.46778997629910535,0.025532982490303103,7.85812787658706e-06,0.0010662116956247159,6.0531673203836875e-09,0.3972407686952849,0.010911369324397676,0.007954309239169458
p45071,0.029199667604388916,0.18555717648657152,0.01033746145918545,5.420687660990264e-06,0.0007985573249620659,4.838636800389964e-09,0.7610610262583334,0.006805303547093358,0.006235381793167443
p51093,0.033811824137782956,0.04757407534152947,0.12066903316789623,6.086847982869483e-07,0.0208095690107248,4.0687628303580115e-10,0.7758967961635429,0.0007422157433292055,0.0004958773435198383
p41069,1.2811679376194612e-06,2.500295308903495e-08,1.5946328932831797e-09,0.19572261690302806,9.176212959004063e-11,0.8034130436379124,1.907471378018718e-09,0.0008472900744993116,1.5739619803206188e-05
p29023,0.17479409122467013,0.20165146349900803,0.0008694774814130862,0.0004780400546891002,2.008624368489297e-05,3.7370198841393974e-07,0.015601878609058177,0.32908600618294215,0.27749858300254593
p22047,0.002767501118885375,0.33664115365359054,3.793957386304729e-05,0.00017714097254525386,1.214817818313411e-06,5.075094856226008e-07,0.058053583205224066,0.006647460677956954,0.5956734984706308
p28125,0.017343491804054003,0.4829136565885406,0.00017700844297159144,0.00035054532664749135,4.839368215095858e-06,5.209421407906442e-07,0.04247654681161786,0.04187275552619862,0.414860635189614
p51061,0.0928342529615242,0.046490854640021444,0.261144259721924,1.1560975150067513e-06,0.03260899132205906,6.583716664450869e-10,0.5654473585188438,0.0009376011528865089,0.0005355249268544455
p51750,0.12795192055811816,0.2565096581282554,0.06950603812438326,3.5463164383792378e-06,0.004259381530956608,2.440723507153915e-09,0.5344284339330032,0.004447692023628345,0.0028933269444931476
p32005,2.3001774026286296e-07,3.515628215858255e-08,4.898785402192226e-10,0.5246372676221869,1.548237980135579e-11,0.47519784346914185,2.3679566450890427e-09,0.000107433490971556,5.7187370359882085e-05
p12037,0.0015837466484784986,0.26350441639260264,0.00019916938311711243,6.328324513558649e-06,1.3565685949315101e-05,1.1487071019829276e-08,0.6848033176929004,0.002428006495514744,0.04746143788985281
p18055,0.5425831205344508,0.2591192026014116,0.01587805729453173,0.0001532917155364537,0.0003801338518242765,8.323431925125625e-08,0.04746192487445269,0.09697229658832016,0.0374518893051531
p18139,0.5202086512791184,0.3052880404823066,0.036188114050181346,7.134860410218326e-05,0.0008991687025775449,3.42701873448185e-08,0.08375302116475011,0.03896667118462843,0.014624950262148093
p55131,0.7660237122432255,0.017263570543162608,0.01259341814750682,0.0007180855205865993,0.00042960672981731755,5.576374854693588e-07,0.008549468277450489,0.19130093914762572,0.003120641753139586
p29105,0.14645162195414016,0.08122763692595168,0.0006071925898787097,0.002878392515357039,1.4387446149905007e-05,2.008443032241759e-06,0.00623118672832966,0.5434819853071216,0.21910558809003905
p42085,0.3383664115174245,0.03340379990192642,0.38813123329582994,4.598998511547944e-06,0.012437343473562727,3.400600464417343e-09,0.22495509059043708,0.002165342112711512,0.0005361767089956718
p05031,0.10762299274611048,0.236172806985508,0.0005924024290741372,0.0005229394603140572,1.3903642483371252e-05,4.4933909611396143e-07,0.018286000533356588,0.285751378432691,0.35103712643136625
p29195,0.212656413269787,0.04092821587526391,0.0006641144002086449,0.005259024138795564,1.7309001126924522e-05,2.7690359564183937e-06,0.003029121490075012,0.6372902544276475,0.10015277836113909
p17193,0.39533683728271374,0.32384209956318255,0.004987459301177541,0.0001934149549486783,0.00011560799796371917,1.248404422276745e-07,0.024775813117256098,0.1765836598196743,0.07416498312264116
p17039,0.6491934179475134,0.101909979358717,0.0074268372116572685,0.0005898619420931623,0.00020115853603423065,2.731176860171805e-07,0.01626738858795114,0.19120794555010762,0.033203137748240255
p32033,4.69952651423504e-06,7.251127451544563e-07,1.093217329164969e-08,0.9001710259970729,3.261888096006998e-10,0.09642183021408832,5.21151308057931e-08,0.002424717489053105,0.0009769382870335416
p27049,0.45631350342024474,0.0017888228958289165,0.0008035483749030372,0.005207707840480597,3.567146413492512e-05,4.249656859314854e-06,0.0005413399999876566,0.5338633938615507,0.0014417624860102631
p37173,0.045166834041850464,0.44195155003641673,0.011483563651744823,1.2179025198883365e-05,0.00046263120936455577,1.0083410099568837e-08,0.47066948614248566,0.016492874259028914,0.013760871550499891
p12101,0.0004302205041520055,0.06911139049647434,0.000118638722657465,1.3646768266718899e-06,1.3560784461347384e-05,2.6552109739599137e-09,0.9153511952328144,0.0005852328671398794,0.01438839406026299
p12119,0.0004989410595478251,0.07317079105304487,0.00016529301933211583,1.3050354674614265e-06,1.9975304608921417e-05,2.328328539358074e-09,0.9139610787394835,0.0006421320860747724,0.01154048137411209
p36059,0.011940773531511512,0.002632134890615813,0.4679277604250209,1.6843028631547404e-07,0.3784306435509918,1.32709268248012e-10,0.1389609036938362,7.559708892136485e-05,3.201825610688966e-05
p38091,0.06195946570583401,0.00010726102764288394,6.352280658441285e-05,0.041049476670147904,5.9596064484455226e-06,0.00010131272565976202,3.634763080153737e-05,0.8964369170038747,0.00023973682300636957
p18163,0.3933623070663304,0.3752240122309545,0.0066340883655035725,0.0001381627114048276,0.00015320913324483787,8.979033689443494e-08,0.0338888148897117,0.13036066993093717,0.06023864588157608
p29071,0.31419174231138336,0.10667033869550936,0.0013637354208051325,0.0011412772720791069,3.293764521639234e-05,7.018393565948651e-07,0.007866982648335713,0.46491178236016834,0.10382050180714592
p37011,0.07228016151823077,0.4273087535325419,0.023780241745967972,5.447522906697792e-06,0.0012023694803516055,4.256348254454724e-09,0.46212942705433807,0.007608712324368282,0.005684882564946327
p54107,0.32244813940783956,0.15019079513797867,0.1742572759064924,5.4449203808941474e-06,0.004132856077275154,2.8762386765853867e-09,0.3434156967481217,0.0036651012315969127,0.0018846876940759594
p55007,0.590581316917998,0.0006920784875359073,0.0009178119837859784,0.0022781972759987226,9.148304760734633e-05,2.8196604834867866e-06,0.0004724427326315549,0.40471892278587773,0.00024492710808127346
p47161,0.222095008466838,0.39291557121312976,0.0033414234840973677,0.0001328319647181011,8.026245591916719e-05,1.0472882439210976e-07,0.06917855136811571,0.18466884707386902,0.12758739924448848
p55097,0.7233504944431723,0.005550952122553098,0.004994659230349647,0.0014209828416385506,0.00023959533834089938,1.2068244009660616e-06,0.0030167973173766058,0.2600755244456886,0.0013497874364793666
p45063,0.022553845783008477,0.1395547119134445,0.008426370280101337,4.4411543040422925e-06,0.0007544886934611589,4.0803783415074225e-09,0.8182500137254708,0.00538614496103015,0.00506997940880115
p24003,0.05123976455627714,0.0224820015809931,0.31233169897977175,6.174873229381684e-07,0.06010044390332592,3.83761954479561e-10,0.5531313566168325,0.0004554220062413565,0.00025869448547327775
p55039,0.769993970185905,0.012497053365060984,0.010323764610278261,0.0008604884045910552,0.0003949525593965958,6.877695729019811e-07,0.006638925370562226,0.19690534637284943,0.002384811361783442
p54101,0.2052075428094093,0.1452087139115246,0.17596965630390587,3.6101310771151244e-06,0.007350492032629533,2.0311749461054803e-09,0.4612110376147615,0.003232532147041691,0.0018164130184755685
p55061,0.8428438885200525,0.011001869284386102,0.017040111602759443,0.0006067611788665383,0.0009038404792687428,5.283497318710527e-07,0.009209688812864844,0.11698816842067418,0.0014051433513958646
p48369,0.00031257057555322246,0.0006806731220394349,1.2677801062505233e-06,0.30802106221784753,2.996661803822123e-08,0.0008210055705247894,4.7996360243806295e-05,0.08425950674421653,0.6058558876628504
p40151,0.0043521624118686856,0.0034843562241066075,1.5901020166561914e-05,0.0827395303058406,3.8651656175235517e-07,6.468134088853844e-05,0.00023055778694971378,0.41329966074638275,0.49581276364723476
p21063,0.25993891296951965,0.37397674981051654,0.05628528874183538,1.159264495509644e-05,0.0014300537569988628,7.16565658235872e-09,0.29012809274717627,0.011753123970948806,0.0064761781923927016
p25003,0.011028104966040638,0.0013890880559021385,0.4464827868425548,2.1411662231013438e-07,0.4929141824742557,1.853533961566929e-10,0.04809076703474678,7.730279903661023e-05,1.7553525487439003e-05
p29041,0.26238077486713873,0.03717932259209306,0.0007661062110560186,0.004631984708402361,2.052595161088641e-05,2.237362999562328e-06,0.00274248934398087,0.62162830071145,0.07064825825126865
p08103,0.00013543918872624956,2.235200896728061e-05,3.8621893373041517e-07,0.887112760983175,1.0716907596822448e-08,0.00658254994572075,1.7409914672927522e-06,0.08418321569067456,0.021961544255427453
p08087,0.000862326365133299,0.00014682929431679217,2.768987884499471e-06,0.6113431867535868,7.603070722512272e-08,0.0005155892605202779,1.1284739466183931e-05,0.34172604710195054,0.045391891466434436
